, 4483384
MBOAT7, 4
VCL, 4
YWHAG, 4
TBC1D22B, 4
PTPA, 4
PPARA, 4
SNRK, 4
FRA10AC1, 4
EXOC1, 4
ELF2, 4
DGKD, 4
FNBP1L, 4
PDE4D, 4
PROX1, 4
LIPG, 4
FAM135A, 4
PPM1H, 4
NUP58, 4
PHF14, 4
LRCH2, 4
RASAL2, 4
XPO1, 4
PCDHGC5, 4
CAT, 4
SLC30A7, 4
FAM208A, 4
GNA14, 4
EMC7, 4
IPO8, 4
SRGN, 4
EBI3, 4
SMAD5, 4
KIF13B, 4
ISPD, 4
DHRS3, 4
PCTP, 4
SNIP1, 4
HEATR5A, 4
DDX6, 4
WDR70, 4
NCK1, 4
ARL13B, 4
AKAP6, 4
REV3L, 4
HACD3, 4
PPP6R2, 4
CYLD, 4
TRIB1, 4
RXRA, 4
FERMT2, 4
RERE, 4
ALDH1B1, 4
ACAD11, 4
GOLGA5, 4
FMO1, 4
PDS5A, 4
BRAF, 4
ZCCHC24, 4
IL1R2, 4
GTF2I, 4
MACROD1, 4
MIER1, 4
CYTIP, 4
ATF6, 4
INPP4A, 4
USP15, 4
HHAT, 4
HOOK3, 4
COPA, 4
JAK2, 4
CFI, 4
PTPN6, 4
PPFIA1, 4
GOLGA3, 4
MAN1A1, 4
CENPP, 4
ITGAV, 4
ZBTB43, 4
NSD3, 4
ALKBH3, 4
VEPH1, 4
KIN, 4
TBL1XR1, 4
SLC27A2, 4
SLC9A7, 4
CPT1A, 4
PBLD, 4
ICAM1, 4
GTF3C1, 4
PPP2R2A, 4
PDE3A, 4
USP10, 4
PAK2, 4
ATP6V0A1, 4
CYP27A1, 4
CDK19, 4
EPB41L5, 4
GABRE, 4
LRP1, 4
FGFR2, 4
BMPER, 4
SETBP1, 4
CCNB1IP1, 4
PIGL, 4
HPN, 4
KMT2E, 4
LCORL, 4
SLC40A1, 4
RPRD1A, 4
DHX9, 4
SOX6, 4
UTRN, 4
MYO9A, 4
LNPK, 4
KCNN2, 4
IRF2, 4
NPLOC4, 4
AP2B1, 4
RNF145, 4
NRDE2, 4
USP4, 4
RAB3GAP1, 4
ZC3H6, 4
ARL8B, 4
HNMT, 4
USP37, 4
MGAT4A, 4
ATXN3L, 4
ERO1A, 4
C8B, 4
LDLR, 4
ANKFY1, 4
MCTP2, 4
ATF7IP, 4
MAP4, 4
PLXDC2, 4
BPHL, 4
LSS, 4
GRHL2, 4
CEP135, 4
FBXO11, 4
PHF10, 4
RRBP1, 4
COMMD10, 4
LONRF3, 4
RABL6, 4
RAD23B, 4
FER, 4
SIMC1, 4
BCR, 4
TPM4, 4
RBKS, 4
PECAM1, 4
KMO, 4
IKZF1, 4
DIP2B, 4
AFM, 4
EPHA3, 4
WDR27, 4
CDC14A, 4
EXOG, 4
STK38L, 4
ZNF277, 4
AFG1L, 4
STON2, 4
TRMO, 4
MOB1B, 4
PTBP1, 4
TNFSF10, 4
NTNG1, 4
DYNC1LI1, 4
TMEM55A, 4
SLC8B1, 4
XDH, 4
HOMER2, 4
NR3C2, 4
MAP3K21, 4
WWP1, 4
EVI5, 4
TMEM164, 4
STK24, 4
TRAF3IP2, 4
FXR1, 4
RBFOX2, 4
NAV1, 4
EGFL8, 4
R3HDM2, 4
FUT8, 4
NTN1, 4
CDKL5, 4
SIN3A, 4
OSTM1, 4
TIA1, 4
PCGF5, 4
USP36, 4
ENTPD5, 4
UBL3, 4
RBM5, 4
ZMYM1, 4
FAF1, 4
BNC2, 4
GAN, 4
EHHADH, 4
RBPJ, 4
TESK2, 4
KMT2A, 4
ADH4, 4
TOB1, 4
SLCO1B3, 4
DGCR2, 4
GPATCH8, 4
DENND1A, 4
ALDH8A1, 4
ALDH3A2, 4
UCK2, 4
LENG1, 4
TMEM201, 4
USP6NL, 4
TNFAIP3, 4
MEIS1, 4
PELI2, 4
ANKRD44, 4
LSM14A, 4
DNAJC12, 4
TBL2, 4
BRD7, 4
C6orf89, 4
SAT1, 4
H2AFY, 4
RIN3, 4
TNPO3, 4
USPL1, 4
ATP11A, 4
PPA1, 4
GHR, 4
SEL1L, 4
BICRAL, 4
DLST, 4
CBLB, 4
ZFAND5, 4
TLK1, 4
B3GLCT, 4
ZFPM2, 4
EIF3B, 4
SFT2D1, 4
RTN4, 4
SGK1, 4
PKD1, 4
TRPC4AP, 4
TBL1Y, 4
RELL1, 4
DOCK8, 4
THOC2, 4
BRD2, 4
RFX7, 4
ABCF1, 4
ABL1, 4
INSR, 4
VTN, 4
ZDHHC23, 4
ARHGAP32, 4
TPST1, 4
RPAIN, 4
KDM4C, 4
UGGT1, 4
SHMT1, 4
EIF4EBP2, 4
SLC23A2, 4
SPP2, 4
TFCP2, 4
AP2A2, 4
CCNL2, 4
UBE2D2, 4
PQLC1, 4
JAZF1, 4
RB1CC1, 4
ASH1L, 4
NUCKS1, 4
NUP153, 4
FAM120A, 4
FOSL2, 4
XYLT2, 4
GLYR1, 4
SARDH, 4
NEDD9, 4
PPP4R3A, 4
RNF115, 4
PPM1A, 4
TEAD1, 4
KPNB1, 3
RCAN2, 3
DCAF6, 3
ZNF169, 3
ZSWIM5, 3
MPZL1, 3
PDIA5, 3
CD163, 3
FXR2, 3
MYBPC1, 3
ADGRV1, 3
PLA1A, 3
DHX35, 3
PIK3C2G, 3
AGAP1, 3
PTDSS2, 3
CDC37L1, 3
KIAA0141, 3
KIFAP3, 3
ATP1A1, 3
PLA2G6, 3
CD47, 3
NR1D1, 3
GLS2, 3
C21orf59, 3
CHD6, 3
CLPB, 3
SEMA5A, 3
APP, 3
YAF2, 3
PDE4C, 3
SDC4, 3
ADAM33, 3
ERCC6, 3
CHAF1B, 3
ZMPSTE24, 3
NIPBL, 3
TARBP1, 3
EPC1, 3
RBMS3, 3
LRRC28, 3
C18orf25, 3
RRP1B, 3
CHIC2, 3
CALD1, 3
DDI2, 3
RECQL5, 3
GCKR, 3
PINX1, 3
RSU1, 3
RRN3, 3
UCHL5, 3
PRKACB, 3
ADCY10, 3
UBA1, 3
NHSL2, 3
AGFG2, 3
ATP2B2, 3
FCHSD2, 3
PCK2, 3
SPARCL1, 3
ZRANB1, 3
WWC1, 3
SPPL3, 3
AMBRA1, 3
