, 7633
ACADVL, 15
ELOVL5, 15
LIPC, 15
FLII, 15
PAFAH1B1, 15
CYP7A1, 15
HIPK2, 15
VDAC1, 15
PPP2CB, 15
ACTR3, 15
ELL2, 15
HOMER1, 15
HPN, 15
CCDC47, 15
WWP1, 15
ARCN1, 15
RAB3GAP2, 15
INSIG2, 15
EIF2AK2, 15
NDUFS1, 15
MUT, 15
VPS13A, 15
HP1BP3, 15
CAPRIN1, 15
PTP4A1, 15
RBBP4, 15
KTN1, 15
TAGLN, 15
ETFDH, 15
NFKBIA, 15
RPS27, 15
THOC2, 15
Rpl36a, 15
PIK3CA, 15
PKP2, 15
RPL28, 15
PJA2, 15
DDX60, 15
STAT3, 15
THOP1, 15
SIAE, 15
ESYT2, 15
SEMA3C, 14
MYO9B, 14
MRPL39, 14
LY6E, 14
SERPINF2, 14
SERPINA4, 14
GSN, 14
PPP2R5A, 14
PSMD1, 14
C8A, 14
PCBP1, 14
ADAMTS13, 14
COLEC10, 14
PC, 14
ARHGAP21, 14
SENP6, 14
CYP2B6, 14
BTD, 14
ATP6V1B2, 14
SARAF, 14
COLGALT1, 14
ZC3H4, 14
MYO9A, 14
FBN1, 14
AFDN, 14
CYFIP1, 14
AP2M1, 14
MTX2, 14
SRSF6, 14
ANKLE2, 14
RAB7A, 14
MON2, 14
ACAD11, 14
ALDH9A1, 14
TM9SF2, 14
OXR1, 14
NF1, 14
SNX19, 14
HMOX2, 14
APOC3, 14
UGCG, 14
LRG1, 14
PSMC1, 14
SEL1L, 14
HYKK, 14
CHPT1, 14
SLC25A6, 14
AHCY, 14
RPS18, 14
RDH16, 14
IPO8, 14
N4BP1, 14
TNPO3, 14
PPP4R3B, 14
IBTK, 14
REEP6, 14
MX1, 14
ALOX15, 14
SETD2, 14
MARK3, 14
IYD, 14
C8orf4, 14
ADGRF5, 14
GPAM, 14
LONP1, 14
ADIPOR2, 13
UPF1, 13
PALLD, 13
UBQLN1, 13
USF2, 13
SPPL2A, 13
LCP1, 13
PPP2R1A, 13
PCYOX1, 13
SLC39A14, 13
IPO5, 13
ARPC1B, 13
PPP1R3B, 13
YWHAB, 13
CASC4, 13
BCAP31, 13
PREP, 13
EIF1, 13
CPN2, 13
ACIN1, 13
FADS2, 13
Nox2, 13
GTF3C1, 13
PCDH1, 13
SMC6, 13
RABGAP1, 13
EIF4EBP3, 13
GOLIM4, 13
ARF4, 13
RAN, 13
TM9SF3, 13
NOL10, 13
KIAA1191, 13
PHIP, 13
TM7SF2, 13
BPHL, 13
DISP1, 13
SH3D19, 13
CYLD, 13
CHD4, 13
ETFA, 13
ANKRD17, 13
PECR, 13
BDH1, 13
TGFBR2, 13
PLA2G7, 13
RPL12, 13
FAM120A, 13
PIPOX, 13
RMND5A, 13
GNL2, 13
DERL1, 13
KIAA1217, 13
HMGCL, 13
YARS, 13
REV3L, 13
EPCAM, 13
SLC4A4, 13
DLA-64, 13
TOMM70, 13
CCND1, 13
UBXN4, 13
PNKD, 13
TM4SF4, 13
SLIT3, 13
SMARCA2, 13
TRAPPC11, 13
