, 2369321
HES2, 11
ETFA, 11
SIK2, 11
TCFL5, 11
SYNE2, 11
STK38, 11
F13A1, 11
FYN, 11
NEK1, 10
GBF1, 10
PDCD1LG2, 10
AKNA, 10
PDGFRB, 10
PCTP, 10
DOCK9, 10
MPDZ, 10
PIK3CB, 10
PHACTR1, 10
RAB43, 10
OPN3, 10
AACS, 10
PIK3C3, 10
HAL, 10
NSRP1, 10
SLC2A13, 10
PDIA4, 10
MAST2, 10
RBFOX2, 10
ADAM12, 10
RNF130, 10
PDE7B, 10
SAMM50, 10
ADAM9, 10
CLASP2, 10
RASA3, 10
IL1RAP, 10
LGMN, 10
GAB3, 10
ADAMTS12, 10
WWOX, 10
SRPK2, 10
ERI3, 10
SBNO1, 10
RCBTB2, 10
CRADD, 10
NBEAL1, 10
RHOBTB1, 10
KAT6A, 10
CSTF3, 10
HOMER1, 10
WSB1, 10
DCAF6, 10
MKLN1, 10
UBR1, 10
AFAP1, 10
ST6GAL1, 10
ABCB8, 10
ADGRL3, 10
AFF4, 10
SOX6, 10
ARHGEF6, 10
CYLD, 10
ITFG1, 10
CSDE1, 10
ALDH5A1, 10
CSNK1G1, 10
ZNF608, 10
CA10, 10
PTPN2, 10
LDLRAD4, 10
HNRNPUL1, 10
ATF7IP, 10
FAM13A, 10
CYTH4, 10
arsb, 10
TAPT1, 10
SLIT3, 10
GRIA1, 10
CBFA2T2, 10
RCL1, 10
PEX14, 10
LY9, 10
HSD17B4, 10
ZNF827, 10
MTOR, 10
CSNK1D, 10
MICAL3, 10
STX8, 10
TBCK, 10
REXO4, 10
LCP1, 10
SPIDR, 10
ARIH1, 10
ADD1, 10
SHANK2, 10
DENND4C, 10
UBAC2, 10
PIP5K1A, 10
PTPN11, 10
U2SURP, 10
MORC3, 10
FNDC3A, 10
CPXM2, 10
DNAJC13, 10
CD38, 10
NHLRC2, 10
TTC17, 10
ZNF451, 10
ALK, 10
SLC38A2, 10
PLPP3, 10
RABEP1, 10
SNAP23, 10
ZCCHC11, 10
PPHLN1, 10
CHD1, 10
ERGIC1, 10
HECW2, 10
KANK1, 10
SHROOM4, 10
SF3B1, 10
GIT2, 10
SCUBE2, 10
DENND1B, 10
WLS, 10
PDCD4, 10
ZNF618, 10
TTC7A, 10
FBXO11, 10
SLC6A6, 10
ANGPT1, 10
RASSF7, 10
COL18A1, 10
NLK, 10
VGLL4, 10
FN1, 10
BCL2L11, 10
FBXL20, 10
KDM3A, 10
FMN1, 10
KIAA1671, 10
PDS5A, 10
SNX3, 10
INTS3, 10
ITIH2, 10
LAMC1, 10
CSRP1, 10
EPB41L2, 10
UBR3, 10
VMP1, 10
