, 3190400
PJA2, 10
STARD10, 10
NCKAP1, 10
SETD5, 10
MRPS9, 10
PCMT1, 10
BBS4, 10
KDM1A, 10
VPS41, 10
ERN1, 10
RAD23B, 10
SLAIN2, 10
DYNC1H1, 10
CXCL12, 10
ATP6V0E1, 10
TBL2, 10
FUS, 10
ETNK1, 10
NPAT, 10
DAB2IP, 10
LNX1, 10
CCNDBP1, 10
NSDHL, 10
BCL2L13, 10
PDPK1, 10
SETD7, 10
NHSL1, 10
PPP4R3B, 10
FOXK1, 10
ATE1, 10
CBFA2T2, 10
GPATCH2, 10
TNRC6C, 10
ERLIN1, 10
NDUFV2, 10
DBT, 10
RABEP1, 10
SAMM50, 10
MBD5, 10
NUP133, 10
MCM2, 10
ZNF608, 10
SARDH, 10
MCM9, 10
RNF169, 9
RAB14, 9
SETDB2, 9
MGAT4A, 9
CDH6, 9
RLF, 9
CAP2, 9
SLC15A1, 9
AMBRA1, 9
SUN1, 9
TNIP2, 9
SLC15A4, 9
VGLL4, 9
MOSPD2, 9
ATP6V0A1, 9
KAT6B, 9
HIF1A, 9
REPS2, 9
SLC12A6, 9
BCL2L11, 9
HHAT, 9
ALPK1, 9
CUL5, 9
ST3GAL6, 9
MLLT3, 9
LAMC1, 9
VAV3, 9
ZNF280D, 9
DOPEY2, 9
SLC25A18, 9
SLC25A12, 9
AGTPBP1, 9
GRAMD3, 9
CD47, 9
RNF111, 9
ANKH, 9
VAPB, 9
DSE, 9
TANK, 9
SEMA5A, 9
DHCR24, 9
FBXW8, 9
MDM2, 9
JAK2, 9
L3MBTL4, 9
TESK2, 9
RB1, 9
RNGTT, 9
GLA, 9
SHTN1, 9
FBLN1, 9
ZZEF1, 9
KANSL1L, 9
HIPK3, 9
MPDZ, 9
P3H2, 9
GPC3, 9
MTTP, 9
PTDSS1, 9
SLC25A30, 9
CHD1, 9
PQLC1, 9
TBC1D9, 9
ATP2C1, 9
USP24, 9
TEK, 9
KIAA1109, 9
DXO, 9
GOT1, 9
SNX7, 9
LIPG, 9
EHMT1, 9
ADRA2A, 9
RND3, 9
PTPRE, 9
CHIC2, 9
RALGPS2, 9
PTPN1, 9
SESTD1, 9
GRM8, 9
MTOR, 9
LARGE1, 9
WIPF1, 9
HNMT, 9
SLC25A37, 9
PIK3C3, 9
GDPD5, 9
DLST, 9
MAPKAP1, 9
BICC1, 9
PRKX, 9
SLC13A3, 9
SLC23A2, 9
CPNE4, 9
EPT1, 9
ATXN10, 9
TRPS1, 9
ALK, 9
CYP2A7, 9
ROR1, 9
EPG5, 9
BCOR, 9
DDX3X, 9
TSC22D3, 9
NEK4, 9
C7orf50, 9
EIF3H, 9
