, 19150
ARFGEF2, 21
TLR2, 21
FCGRT, 21
XPO6, 21
YWHAG, 21
ZCCHC6, 21
SEC14L4, 21
CDK13, 21
ZC3H15, 21
ACOT9, 21
GTF3C1, 21
F13B, 21
PDLIM3, 21
DOPEY2, 21
ENTPD1, 21
LBH, 21
IFIH1, 21
GSPT1, 21
CKAP4, 21
ACO2, 21
SRSF11, 21
PRNP, 21
FAT3, 21
GMPS, 21
CNDP2, 21
DLA-DQB1, 21
RAI14, 21
SMAD4, 21
SKIL, 21
EDEM1, 21
UHRF1BP1L, 21
TRPM7, 21
OSBPL9, 21
SSR4, 20
RB1, 20
SPG21, 20
BMS1, 20
FAM120A, 20
N4BP1, 20
TOPORS, 20
SLC46A3, 20
GPR34, 20
COLEC12, 20
UTP11, 20
RPL28, 20
WASF2, 20
FKBP15, 20
GRINA, 20
SEMA3G, 20
FOXO3, 20
DDX18, 20
NPM1, 20
MYO10, 20
HP1BP3, 20
MASP1, 20
ZKSCAN1, 20
RPRD2, 20
HEATR1, 20
RTF1, 20
PLXND1, 20
SHTN1, 20
ABCG2, 20
AP3M1, 20
FAM160B1, 20
DHTKD1, 20
CLASP2, 20
DCAF6, 20
TGM2, 20
AHCTF1, 20
RASSF2, 20
RPL18, 20
MCCC2, 20
DPYSL2, 20
ETS1, 20
AFF1, 20
DAAM2, 20
ERMP1, 20
FRYL, 20
ATP6V0D1, 20
FAM208B, 20
PNP, 20
MIB1, 20
TMF1, 20
POR, 20
TSPAN6, 20
CNOT10, 20
KIAA1462, 20
FGFR1, 20
CALCRL, 20
PEAK1, 20
TRAPPC8, 20
CLINT1, 20
BOD1L1, 20
YTHDC2, 20
HMGCL, 20
KDM3B, 20
SEC23IP, 20
KANK2, 20
PDLIM1, 20
PRRC2A, 20
ZBTB1, 20
CES2, 20
LIMA1, 20
SEMA4D, 20
NFIB, 20
ORC2, 20
COL5A1, 20
RIOK2, 20
RTFDC1, 20
TMED10, 20
AKT2, 20
DNMBP, 20
UPF1, 20
DAG1, 20
RALGAPA2, 20
NFE2L1, 20
RPL23, 20
CDH3, 20
FKBP4, 20
ZBTB10, 20
ABCC5, 20
IMMT, 19
CASC4, 19
CDH5, 19
XRN1, 19
GFPT1, 19
SLCO2B1, 19
EXOC2, 19
IARS2, 19
CRNKL1, 19
SUCLA2, 19
IFI44, 19
RECK, 19
ARAP1, 19
PAH, 19
