, 2690413
PHKB, 30
CD44, 29
SNX9, 29
MBNL2, 29
MAPRE2, 29
TXNDC11, 29
CDC42BPA, 29
SNX30, 29
SSH1, 29
ME3, 29
KIT, 29
MKL2, 29
ULK2, 29
SPAG9, 29
FEM1C, 29
PCSK6, 29
EPAS1, 29
MARCH6, 29
APOA1, 29
ASH1L, 29
ABI1, 29
LRP6, 29
KMT2E, 29
ABCC5, 29
RBM6, 29
LAMA2, 29
SBNO1, 29
ETS1, 29
PRR16, 29
SFMBT2, 29
RSRC1, 29
CHIC2, 29
ANTXR1, 29
MYO9A, 29
LRRFIP2, 29
TEAD1, 29
WSB1, 28
TASP1, 28
EVI5, 28
ITGB5, 28
DIP2B, 28
RELN, 28
UBAC2, 28
FMN1, 28
SEC14L1, 28
PRKAR2B, 28
BMPR2, 28
ITSN2, 28
AGFG1, 28
ARFIP1, 28
MIB1, 28
WDR27, 28
VEGFC, 28
RASA3, 28
LARGE1, 28
DTD1, 28
FIP1L1, 28
VIMP, 28
STX7, 28
CREB3L2, 28
CLASP1, 28
PPP6R3, 28
NLK, 28
TRA2B, 27
MSRB3, 27
MICU2, 27
COL14A1, 27
PHC3, 27
RUNX1T1, 27
AGPS, 27
MICU1, 27
URI1, 27
UBR3, 27
TSPAN9, 27
DYNC1LI1, 27
NNT, 27
RNF130, 27
MTR, 27
VRK2, 27
KCNQ1, 27
ZNF608, 27
CD99, 27
TTC39B, 27
MCC, 27
NFAT5, 27
GRK3, 27
WWC1, 27
KIDINS220, 27
CNOT4, 27
ARHGEF3, 27
COL3A1, 27
MERTK, 27
AGAP2, 27
MRPS6, 27
REV3L, 27
ZNF292, 27
IGFBP7, 27
ARHGAP31, 27
XPR1, 27
FAM13B, 27
RTN4, 27
FARS2, 27
ACSL4, 27
GPR39, 27
BCR, 27
THADA, 27
PPP2R2A, 27
MYH9, 26
NRG1, 26
TYSND1, 26
CDC42BPB, 26
ALAS1, 26
PID1, 26
TARBP1, 26
HERC3, 26
LRRK1, 26
NR1H4, 26
CLINT1, 26
SF3B1, 26
TXNDC16, 26
MPHOSPH8, 26
XPO6, 26
ERI3, 26
UBE3A, 26
ACACA, 26
GTF2I, 26
CPS1, 26
ITFG1, 26
PCCA, 26
LYN, 26
ARFGEF1, 26
RBM5, 26
COL4A3BP, 26
HERC1, 26
YME1L1, 26
EFR3A, 26
OPN3, 26
DCAF6, 26
ADAM12, 26
NEDD4L, 26
LMO2, 26
NSRP1, 26
MSRA, 26
PDCD1LG2, 26
ARHGAP25, 26
FBN1, 26
ARHGAP12, 26
RAPGEF2, 26
CSPP1, 26
NHLRC2, 26
GSE1, 25
STX18, 25
PDLIM5, 25
SIK2, 25
MBOAT1, 25
RAB1A, 25
PRKDC, 25
BBS9, 25
ZDHHC17, 25
ATP2C1, 25
ADAMTS13, 25
WWP2, 25
DCAF5, 25
ZNF644, 25
CBL, 25
DOCK5, 25
SRGAP1, 25
OGT, 25
SS18, 25
RABGAP1, 25
ANKRD10, 25
CLEC16A, 25
POU2F1, 25
FN1, 25
CPEB4, 25
TEF, 25
IGF2, 25
ATXN7, 25
UBE3C, 25
CD2AP, 25
CD47, 25
COBLL1, 25
NEK7, 25
DXO, 25
SH3KBP1, 25
ABL1, 25
ST8SIA4, 25
TUSC3, 25
CNNM2, 25
GATA4, 25
LCLAT1, 24
CA5B, 24
ARIH1, 24
PDE1C, 24
CRYL1, 24
CHD9, 24
CLYBL, 24
GIGYF2, 24
AKAP9, 24
ITPK1, 24
FOCAD, 24
MGLL, 24
TLK2, 24
FAT1, 24
NUAK1, 24
PPP2R5E, 24
CWC27, 24
PPFIBP1, 24
FNDC3A, 24
RREB1, 24
AP2B1, 24
RFX7, 24
CARMIL1, 24
GOLGA4, 24
NT5DC1, 24
ORC4, 24
TBC1D8, 24
TNKS, 24
ITPKB, 24
DPH6, 24
EIF4G3, 24
HNF4A, 24
HMCN1, 24
RNGTT, 24
NECAP1, 24
NAALADL2, 24
SLC38A4, 24
RANBP3L, 24
CRADD, 23
GNA12, 23
TANK, 23
GRB2, 23
MAPK1, 23
SMCHD1, 23
UBE2E3, 23
INTS6, 23
MDFIC, 23
MGEA5, 23
CAMK1D, 23
ERCC6L2, 23
SDK1, 23
DOCK8, 23
CADPS2, 23
CAPZA2, 23
USP48, 23
WWP1, 23
CPEB3, 23
ZMYM2, 23
MVB12B, 23
MDM2, 23
VGLL4, 23
DOCK11, 23
BTRC, 23
MAP3K5, 23
ZNF462, 23
DSE, 23
RCAN2, 23
GNPTAB, 23
ETNK1, 23
GLI2, 23
SNED1, 23
SPAG17, 23
NAV1, 23
LIFR, 23
PRKD1, 23
HOOK3, 23
OSBPL9, 23
DAAM2, 23
RIC1, 23
CABLES1, 23
ATP13A3, 23
TRA2A, 23
SPARCL1, 23
DOCK3, 23
KDM2A, 23
DDX10, 23
EIF2AK4, 23
PPP4R3B, 23
SLC44A1, 23
