, 12366
DZIP3, 12
ATP2A2, 12
API5, 12
LYST, 12
EIF3K, 12
SLC25A25, 12
LTBP4, 12
FAM213A, 12
RSAD2, 12
KDELR2, 12
AQR, 12
MYO1C, 12
STRN3, 12
DNASE2, 12
RTN3, 12
SC5D, 12
ETFB, 12
GGNBP2, 12
ARID4B, 12
SMAD4, 12
FBXL4, 12
TCP1, 12
FAM208A, 12
PIK3R1, 12
CNBP, 12
LARP1, 12
KLF6, 12
YME1L1, 12
RAB11A, 12
TRIM23, 12
MTSS1, 12
PCBP1, 12
GNPTG, 12
VPS11, 12
SAP130, 12
YTHDF1, 12
GAA, 12
ARAP1, 12
COL5A3, 12
RBM47, 12
ARPC4, 12
HEATR1, 12
RGS2, 12
HGSNAT, 12
ITGA5, 12
RIPOR1, 12
HDAC5, 12
DENND4A, 12
EXOC4, 12
ZNF518B, 12
SLC8B1, 12
PGAP1, 12
N4BP1, 12
NEK6, 12
CLPX, 12
PINK1, 12
ARNT, 12
PSMD3, 12
LMNA, 12
VDAC3, 12
CLIC4, 12
RER1, 12
PSMD12, 12
TAF15, 12
HPN, 12
BST2, 12
MCM4, 12
C4BPB, 12
SLC11A2, 12
AP2A2, 12
MFHAS1, 12
PRKAR1A, 12
BPTF, 12
HERC4, 12
ANXA5, 12
NDUFV2, 12
CELF1, 12
NDST1, 12
SRSF9, 12
MOXD1, 12
MCFD2, 12
LY6E, 12
TMEM2, 12
C6orf62, 12
NAGLU, 12
GABPA, 12
FAM160B1, 12
SEC23IP, 12
INS, 12
PIAS1, 12
TARS, 12
AP2B1, 12
SEC16B, 12
TBL1Y, 12
SNRK, 12
EXTL3, 12
SUCO, 12
ABCC2, 12
MDM2, 12
CD2AP, 12
CSK, 12
ADHFE1, 12
SVEP1, 12
GNG2, 12
HP1BP3, 11
ARHGAP24, 11
ETS2, 11
ABHD15, 11
PUF60, 11
SSR3, 11
UBP1, 11
IVD, 11
PLXNA1, 11
STAT6, 11
PFKFB2, 11
CPEB4, 11
NSD3, 11
SPG20, 11
TMEM176B, 11
BTG1, 11
ZZEF1, 11
RASA1, 11
LGALS1, 11
PNKD, 11
PHACTR2, 11
SGMS2, 11
DYRK1A, 11
CDC37, 11
CRNKL1, 11
TNFRSF1A, 11
KMT2B, 11
CCT8, 11
ARFGEF2, 11
SAMHD1, 11
NR1H3, 11
ARHGAP21, 11
PECR, 11
PMPCA, 11
NDUFB4, 11
UBXN2A, 11
NBAS, 11
DOCK7, 11
EIF3D, 11
FARP1, 11
MTOR, 11
PTPRA, 11
MIB1, 11
SETD3, 11
DEPDC7, 11
HNRNPM, 11
OS9, 11
UBE3A, 11
DNAJC10, 11
NCOA2, 11
COPS5, 11
TOPBP1, 11
MICU2, 11
CREB3, 11
HIPK2, 11
USP22, 11
TSC2, 11
FAF1, 11
NEU1, 11
BMPR1A, 11
NPC2, 11
EXT2, 11
ZZZ3, 11
FYTTD1, 11
GIMAP8, 11
TBC1D9, 11
TTC39C, 11
SALL1, 11
TOM1L1, 11
LUZP1, 11
JUND, 11
TBC1D2B, 11
DDX50, 11
HAAO, 11
HTATSF1, 11
ETHE1, 11
NSMCE1, 11
SYDE2, 11
USP20, 11
CC2D1B, 11
INSR, 11
SORL1, 11
WWC2, 11
TEK, 11
UBE2A, 11
SUPT5H, 11
NUAK1, 11
NIT2, 11
ABCB6, 11
RIOX2, 11
DYNC1I2, 11
ATG4C, 11
GRPEL1, 11
NISCH, 11
STEAP3, 11
PERP, 11
TMEM57, 11
PPP6R2, 11
CD82, 11
DLD, 11
SLC37A4, 11
TUBGCP2, 11
TCF25, 11
PRRC1, 11
HNRNPDL, 11
SPARC, 11
CEP170, 11
PSMC6, 11
NOL10, 11
ADAMTSL2, 11
LRCH1, 11
CAPZB, 11
SZT2, 11
CYB561, 11
SETD6, 11
SEC14L1, 11
EPS15, 11
PBRM1, 11
TTC14, 11
SREBF1, 11
ATP6AP2, 11
CAPNS1, 11
PSMC1, 11
DOCK6, 11
NAT8, 11
HDAC2, 11
TEP1, 11
TOR1AIP1, 11
JCHAIN, 11
NDUFB9, 11
PPP2R5C, 11
ENTPD4, 11
HSD3B7, 11
