, 15942
PRRC2A, 19
FAU, 19
TNS1, 19
FOXO3, 19
COL5A2, 19
RPL10A, 19
VDAC1, 19
ALDH8A1, 19
LARS, 19
PSMD2, 19
TTC39C, 19
QKI, 19
PDGFRA, 19
PLXND1, 19
UQCRC2, 19
NCKAP1L, 19
FHL1, 19
S100A6, 19
RANBP3L, 19
SCAP, 19
DLG1, 19
DYNC1I2, 19
GAPVD1, 19
DOCK4, 19
SMC5, 19
TEK, 19
TGFBI, 19
MBTPS1, 19
CHCHD2, 19
PRODH2, 19
GMPS, 19
DOCK8, 19
ATP6V0C, 19
TNKS2, 19
EXOC4, 19
MYL12B, 19
VCPIP1, 19
EXT1, 19
TRRAP, 19
SLC35A5, 19
RBSN, 19
CRAT, 19
C8orf4, 19
AKR1A1, 19
ABHD2, 19
NSD1, 19
SP3, 19
SFRP1, 19
SALL1, 19
CHPT1, 19
LNPEP, 19
MOB1A, 19
HSD17B12, 19
PDZD8, 19
IFIH1, 19
FADS6, 19
COBLL1, 19
CHD8, 18
EZR, 18
PDIA5, 18
TNPO1, 18
ADIPOR1, 18
SUCLG1, 18
MIGA2, 18
USP48, 18
PIK3CA, 18
HEATR5B, 18
FAM120A, 18
DNAJC10, 18
KIAA1429, 18
COG7, 18
DYNC2H1, 18
ATP7B, 18
APMAP, 18
HGF, 18
RDH16, 18
PECR, 18
CDC42BPA, 18
DLD, 18
ENPEP, 18
KDM5B, 18
ILVBL, 18
LRRK2, 18
ITCH, 18
NFKBIA, 18
SRPK2, 18
BMPR1A, 18
ARNT, 18
UBE3C, 18
ATXN10, 18
MYH10, 18
FOXO1, 18
CTR9, 18
CELF1, 18
SLIT3, 18
SARDH, 18
TUBA1B, 18
TYSND1, 18
WDR81, 18
STAG2, 18
RB1CC1, 18
ETFA, 18
PLEKHM2, 18
ARPC1B, 18
PJA2, 18
AKAP2, 18
ARID4B, 18
MED13, 18
WDR7, 18
SLC25A1, 18
ADGRA2, 18
NCEH1, 18
ADAM10, 18
KMT2E, 18
AIFM1, 18
DENND5A, 18
AK2, 18
LYST, 18
BAG5, 18
FZD4, 18
SLC4A2, 18
LRRC8B, 18
OS9, 18
KYAT1, 18
C3AR1, 18
NFE2L2, 18
SHMT2, 18
JUP, 18
GBF1, 18
NFE2L1, 18
HERC4, 18
KIF3A, 18
CPEB4, 18
SLC19A2, 18
GTF3A, 17
FARP1, 17
DCTN1, 17
SCD, 17
MYO9A, 17
SRPRA, 17
PPM1A, 17
OAS2, 17
ZFR, 17
ASPH, 17
AP1G1, 17
FBXO30, 17
TCF25, 17
MCL1, 17
ATP6V0D1, 17
SMARCC1, 17
PUM1, 17
CCDC47, 17
CFLAR, 17
UBA52, 17
HAO2, 17
S100A11, 17
PREP, 17
MRC2, 17
ADSS, 17
RPS16, 17
NIPBL, 17
AP3D1, 17
PCYT2, 17
HNRNPA2B1, 17
ATIC, 17
ICAM1, 17
GPT, 17
JAK2, 17
ZNF638, 17
MTMR3, 17
MEF2A, 17
ATL2, 17
DBI, 17
PPP1R3B, 17
N4BP1, 17
ANKFY1, 17
ERO1B, 17
TRAM1, 17
CNOT6L, 17
DIAPH2, 17
TTC3, 17
cox5b, 17
NEK4, 17
DHX9, 17
TKT, 17
AP2A2, 17
AXL, 17
LMAN1, 17
XRN1, 17
L3MBTL3, 17
KDM3B, 17
PSMA7, 17
GOLPH3, 17
SERBP1, 17
DOCK7, 17
GRHPR, 17
NUP98, 17
NT5E, 17
RREB1, 17
TCEA3, 17
SYNJ1, 17
HNRNPDL, 17
ZFYVE9, 17
URB2, 17
HSPA4, 17
MOXD1, 17
ATXN2L, 17
RGS16, 17
GCLM, 17
INSR, 17
PPA1, 17
GTF2I, 17
ROBO1, 17
TMPRSS6, 17
ARPC5, 17
GTF3C3, 17
MAP4K4, 17
KLHDC2, 16
UQCRC1, 16
SCCPDH, 16
FXR1, 16
EPG5, 16
SURF4, 16
HMGCLL1, 16
LNX2, 16
PTPN23, 16
BCKDHB, 16
TKFC, 16
DNTTIP2, 16
BTBD7, 16
HPN, 16
TMEM168, 16
MIOS, 16
EEA1, 16
ATP11B, 16
SEPSECS, 16
OAS1, 16
PSMB8, 16
CPED1, 16
RBM39, 16
HNRNPUL1, 16
TRAPPC11, 16
ALDH5A1, 16
DLA-DMB, 16
KYNU, 16
C16orf72, 16
ZMYM2, 16
AGMAT, 16
UBE3B, 16
DNAJC22, 16
ADGRL1, 16
BAZ1B, 16
ATRNL1, 16
CYP2U1, 16
HIPK2, 16
SAFB, 16
HYOU1, 16
DCAF6, 16
RNH1, 16
SEMA3C, 16
ABR, 16
SRP72, 16
NIT2, 16
NIN, 16
TIMD4, 16
PPP2R1A, 16
COL1A1, 16
ATP6V1B2, 16
SLC4A4, 16
PTH1R, 16
ADCY9, 16
GOLGA5, 16
POLR2B, 16
ERH, 16
ETNK2, 16
NFKB1, 16
ASNSD1, 16
GDI1, 16
FGL2, 16
RABGGTB, 16
HAGH, 16
PPP1CB, 16
APEH, 16
TAGLN2, 16
ALKBH5, 16
DERA, 16
ZMYM4, 16
MAP2K2, 16
EIF2AK2, 16
ADD1, 16
PPP6R3, 16
ACACB, 16
CCDC50, 16
HACD3, 16
HERC3, 16
C8B, 15
AP4E1, 15
CAPNS1, 15
PAK2, 15
UTP3, 15
SVIL, 15
MARF1, 15
COPG1, 15
PRCP, 15
BAG6, 15
AQR, 15
AKAP11, 15
HELZ, 15
ECHDC3, 15
KDELR3, 15
TAPBP, 15
RBL2, 15
PARK7, 15
HTRA1, 15
LAPTM4A, 15
CD82, 15
DOPEY2, 15
ARHGAP29, 15
RARRES2, 15
MAPK14, 15
C4BPB, 15
TAB2, 15
FUCA2, 15
GABARAP, 15
ITPR1, 15
UBE3A, 15
SDF4, 15
TST, 15
FLT1, 15
CCT2, 15
TRIM4, 15
RUFY3, 15
ETFB, 15
BDH1, 15
MAGT1, 15
CEACAM28, 15
WDR36, 15
TNRC18, 15
GLS2, 15
FKBP8, 15
NEK9, 15
FEM1C, 15
ELK4, 15
ITFG1, 15
P4HA1, 15
BST2, 15
CAPZB, 15
PDS5A, 15
PUF60, 15
IMPDH2, 15
HNRNPH3, 15
SUOX, 15
SLC17A2, 15
RAC1, 15
EXOC6, 15
ENG, 15
ATP5G1, 15
TPI1, 15
AKAP1, 15
HMGCL, 15
NRIP1, 15
EPCAM, 15
SEMA4G, 15
HNRNPM, 15
SEC61A1, 15
BLVRB, 15
SREBF2, 15
AGFG1, 15
PAM, 15
GBA3, 15
DOCK9, 15
COLEC10, 15
SERINC3, 15
EDNRA, 15
EXTL3, 15
ZBED5, 15
EIF3G, 15
PDHA1, 15
TPRA1, 15
CLIP1, 15
MIOX, 15
CCPG1, 15
PI16, 15
UBXN4, 15
ARID1A, 15
SLC26A1, 15
RICTOR, 15
DDX6, 15
ARID4A, 15
DSEL, 15
N4BP2, 15
STXBP3, 15
AP2A1, 15
COX4I1, 15
ZFAND5, 15
KMT2A, 15
TDRD7, 15
LRIG3, 15
HERPUD1, 15
FERMT2, 15
TLR8, 15
PTPRB, 15
MDR1, 15
PCNT, 15
NRDC, 15
SGMS1, 14
SZT2, 14
PGD, 14
BAZ2A, 14
MIB1, 14
ATL3, 14
RFX7, 14
TMEM248, 14
BRD4, 14
SETD1B, 14
EXPH5, 14
SMCHD1, 14
clcn3, 14
KDM4A, 14
ILF3, 14
PSMB3, 14
DEPDC7, 14
PRELID1, 14
ZBED6, 14
MED12, 14
PLXNA4, 14
NDUFB10, 14
EML4, 14
TMED7-TICAM2, 14
EHMT1, 14
SLC39A4, 14
PSMC1, 14
THOC2, 14
VARS2, 14
PPP1R3C, 14
TMEM131, 14
SLC15A4, 14
FADS1, 14
TRAPPC9, 14
IARS, 14
RPS23, 14
G6PC, 14
PGM5, 14
HLTF, 14
ADRM1, 14
NDUFA10, 14
FMOD, 14
NBAS, 14
TFCP2, 14
NAA15, 14
ATP6V0A1, 14
TNRC6A, 14
PNPLA8, 14
NACA, 14
ZNF148, 14
ITGA8, 14
PARP12, 14
KIF1C, 14
SF3A1, 14
LIMA1, 14
HNMT, 14
EIF4G3, 14
FEM1B, 14
BCLAF1, 14
APPBP2, 14
TPM1, 14
KCTD3, 14
ZNF318, 14
RIPOR1, 14
FREM1, 14
CRY2, 14
SEC14L1, 14
M6PR, 14
BTG1, 14
ITGAM, 14
RAB18, 14
ANKRD12, 14
SEC24D, 14
FTO, 14
ETNK1, 14
ZC3H14, 14
PPP1R15B, 14
CDH5, 14
SMAD2, 14
SOS1, 14
STAU1, 14
ABLIM3, 14
TPM3, 14
SESN3, 14
SPARC, 14
USP8, 14
FRY, 14
CSRP2, 14
UACA, 14
ENPP1, 14
NUP50, 14
PSMD6, 14
QDPR, 14
SETD3, 14
PFN1, 14
BTBD1, 14
RPS27A, 14
ACTA2, 14
KIF5B, 14
RFC1, 14
RPL11, 14
ZZEF1, 14
PEG3, 13
PCYT1A, 13
PLCE1, 13
TTC37, 13
TBC1D9B, 13
ATF7IP, 13
ATXN2, 13
DDX18, 13
KIAA0100, 13
COL4A1, 13
