, 104600
GOLPH3, 80
Nox2, 80
NOTUM, 80
BACH1, 80
DOPEY2, 80
SF3B2, 80
TFG, 80
SERPINE2, 79
CHKA, 79
MANBA, 79
C6orf62, 79
PSMD6, 79
ETS2, 79
PPL, 79
KAT2B, 79
GFM1, 79
SLC19A2, 79
RAB3GAP2, 79
SCYL2, 79
FAM171A1, 79
CTGF, 79
WDR7, 79
CYB561, 79
SLC10A1, 78
TMEM150A, 78
TXNL1, 78
ROCK2, 78
RABGAP1, 78
RPS23, 78
AP2A2, 78
AFF4, 78
TGFBR3, 78
STARD13, 78
CCL16, 78
ERGIC3, 78
POLR2B, 78
SLC15A4, 78
HELZ, 78
PRDX3, 78
ASNSD1, 78
ADGRA2, 78
PCNX3, 78
THBS4, 78
LMNA, 78
TCF20, 78
PAPD4, 77
PLXND1, 77
RMND5A, 77
MGAT1, 77
LARP4, 77
KCTD3, 77
UQCRC2, 77
CYP2J2, 77
AQR, 77
LMO7, 77
HACD3, 77
CDH5, 77
NEU1, 77
CS, 77
MOCS2, 77
DLA-DQB1, 77
GDA, 77
ATG2B, 77
ATL2, 77
FERMT2, 77
VPS54, 77
QKI, 77
PSMC6, 76
LAPTM4A, 76
TCN2, 76
CYBRD1, 76
ATP2B1, 76
PSMC1, 76
FAXDC2, 76
CXCL12, 76
FBXO11, 76
FXR1, 76
TOP1, 76
RICTOR, 76
AGXT2, 76
GPAA1, 76
QRICH1, 76
URB2, 76
NFIC, 76
BTAF1, 76
USP10, 76
PPP2R1A, 76
EDEM3, 76
WASHC4, 76
GLO1, 76
PTPN11, 76
PSMB5, 76
LSR, 75
CTNNAL1, 75
KIAA1217, 75
NOTCH1, 75
SYDE2, 75
GORASP2, 75
BAZ2A, 75
ATP5G1, 75
SMARCD2, 75
NUDT19, 75
KYAT1, 75
PAFAH1B1, 75
USP22, 75
FTCD, 75
COL5A1, 75
KIF5B, 75
GNB1, 75
NDUFA8, 75
TJP2, 75
TAOK1, 75
CNBP, 75
SCAF8, 75
KDM5B, 75
PCNT, 75
LTBP1, 75
TXNDC15, 75
SOD2, 74
SPP2, 74
WDR81, 74
DOCK9, 74
PHLDB2, 74
BLVRB, 74
SNX5, 74
OSTM1, 74
NDST1, 74
SLMAP, 74
ATG13, 74
EIF3F, 74
BFAR, 74
UGT2A1, 74
PHKB, 74
JUP, 74
PDLIM1, 74
CNNM2, 74
TOPORS, 74
CCDC50, 73
TIAL1, 73
NCOA6, 73
PRR14L, 73
HBP1, 73
CRAT, 73
PALLD, 73
VWF, 73
MEF2A, 73
GAA, 73
ANKFY1, 73
CA3, 73
CHCHD2, 73
FAM83H, 73
GPM6A, 73
FBXO3, 73
FGL2, 73
SBF2, 73
RAB11A, 73
SEPT9, 73
CLYBL, 73
NR1D2, 73
SMC3, 73
TAPBP, 73
SEPT10, 73
PPP1R15B, 73
ELOB, 72
TBL1Y, 72
AFG3L2, 72
LTN1, 72
MED1, 72
BAG5, 72
IL17RA, 72
SUN2, 72
QDPR, 72
ZNF292, 72
RBL2, 72
CROT, 72
EPS15, 72
ALDH18A1, 72
NUP214, 72
KIF16B, 72
