, 1102453
PXK, 92
LIMCH1, 92
NLK, 91
EVI5, 91
ELF2, 91
EXOSC2, 91
SHMT2, 91
OPN3, 91
SCAPER, 91
SENP6, 91
ETS1, 91
RBFOX2, 91
CRTC3, 91
DMGDH, 91
PPM1L, 91
C8B, 91
ATG7, 91
BTRC, 91
GPCPD1, 91
WWC1, 90
VPS41, 90
ANKH, 90
PSME4, 90
STAG2, 90
OCIAD1, 90
TNS1, 90
ATP6V0E2, 90
DTD1, 90
SUSD1, 90
ST8SIA4, 90
MCC, 90
SLC16A7, 90
SOX6, 90
ITFG1, 89
GCLC, 89
EPS15, 89
ZFHX3, 89
CDADC1, 89
GGACT, 89
PPP2R2A, 89
STX18, 89
GBF1, 89
MAPK14, 89
RNF216, 89
ABTB2, 89
GPATCH2, 88
NUMB, 88
ARHGAP35, 88
HMGCL, 88
IGFBP7, 88
PLIN2, 88
SDCCAG8, 88
BCL2L13, 88
HIPK3, 88
CA5B, 88
GPATCH8, 88
TTLL5, 88
CCDC50, 88
GAB1, 88
LDLRAD4, 88
ATG5, 88
RPTOR, 88
MAOB, 87
COL22A1, 87
ARHGAP12, 87
TANK, 87
NMD3, 87
OSBPL10, 87
MON2, 87
STRN3, 87
XPO6, 87
PTPN12, 87
WIPF2, 87
DXO, 87
ADCY5, 87
SLC10A7, 87
CAPZA2, 87
RARB, 87
WWOX, 87
NIPBL, 86
ANGPT1, 86
APBB1IP, 86
SCMH1, 86
RNGTT, 86
JPT2, 86
WDFY2, 86
GRAMD3, 86
VEGFC, 86
STK10, 86
NOL10, 86
PTK2, 86
CMTM8, 86
MAP3K21, 86
PLCH2, 85
PRKDC, 85
KSR1, 85
WWTR1, 85
HNRNPM, 85
TSC22D1, 85
ARHGAP17, 85
NECAP1, 85
LRRC28, 85
GNAL, 85
ADAMTSL5, 84
HERC1, 84
RCSD1, 84
CD2AP, 84
HSD17B12, 84
SHROOM2, 84
SEC22A, 84
RYBP, 84
ITPR1, 84
DYSF, 84
ARIH1, 84
MAMDC2, 84
ASAP2, 83
MYO1D, 83
SHANK2, 83
SESN3, 83
FAM120A, 83
PLXNA4, 83
CDO1, 83
PRIM2, 83
BIRC6, 83
LMO2, 83
DENND4A, 83
RSRC1, 83
IGFBP4, 83
URI1, 83
GRIA4, 83
UNC13B, 83
ITPK1, 82
FBRSL1, 82
NCEH1, 82
RAB2A, 82
NCOA2, 82
ARHGAP31, 82
CD99, 82
TLK2, 82
ACAP2, 82
SKI, 82
TMEM117, 82
VMP1, 82
CWF19L1, 82
SMG6, 82
USP32, 82
PIAS1, 82
RASA3, 82
PDE8A, 82
GTDC1, 82
ATAD2B, 82
ATP11C, 82
NBAS, 81
CAST, 81
WDR70, 81
WASL, 81
WDR27, 81
MAPKAP1, 81
SHTN1, 81
HGF, 81
SLC30A7, 81
ISPD, 81
GRB2, 81
RFX7, 81
SLC4A4, 81
ACSS1, 81
SEC24B, 81
SLC44A1, 81
CCSER2, 81
TXNDC11, 81
ADAM18, 81
TF, 81
NADK, 81
EIF4G3, 81
CSPP1, 80
ITCH, 80
P4HA1, 80
MAD1L1, 80
DDX10, 80
SH3RF3, 80
ANK3, 80
UBE2G1, 80
DOCK8, 80
SENP7, 80
BPHL, 80
FRRS1L, 80
SSH1, 80
PHACTR4, 80
ATE1, 80
RAB31, 80
FAM107B, 80
TANC1, 80
ATXN10, 79
SVEP1, 79
F2, 79
BUB1, 79
MAP3K5, 79
USP3, 79
CAPRIN1, 79
ARID1A, 79
DPH6, 79
IKZF1, 79
ZNF638, 79
ABI1, 79
USP15, 79
PRKD1, 79
FYB, 79
DENND2A, 79
KLHL29, 79
TBC1D8, 79
CAPZB, 79
ST6GAL1, 79
STAT5B, 79
PPP1R9A, 78
SEMA3C, 78
DCUN1D4, 78
POU2F1, 78
CAMSAP2, 78
WDR33, 78
SPG11, 78
INPP5D, 78
FGFR2, 78
PGM1, 78
FOCAD, 78
UBL3, 78
TAX1BP1, 78
DHRS7B, 78
AP2B1, 78
FHIT, 78
RABEP1, 77
GLCE, 77
C20orf194, 77
DNM2, 77
FLNB, 77
PRKG1, 77
UBE4B, 77
FBXL20, 77
PCMTD1, 77
TXNRD1, 77
FAM189A1, 77
ANXA6, 77
ARFGEF1, 77
CNTNAP5, 77
CUX2, 77
PTGR1, 76
KCNMA1, 76
SIK2, 76
YTHDC2, 76
PTEN, 76
TANC2, 76
PFKFB1, 76
ACYP2, 76
MBNL2, 76
UBR1, 76
HELZ, 76
APOB, 76
CLTC, 76
PPP2R5A, 76
ME3, 76
BCAR1, 76
EPB41L2, 76
VRK2, 76
ZEB2, 76
C8orf34, 76
MKL2, 76
EYA4, 75
FERMT2, 75
WIPF1, 75
ACVR1, 75
MACROD1, 75
SETX, 75
EFR3A, 75
GLG1, 75
SLMAP, 75
PATJ, 75
PHF20, 75
ARHGEF26, 75
HRPT2, 75
CLCN5, 75
PNPLA8, 75
C15orf41, 74
ERG, 74
THRB, 74
CHM, 74
STK39, 74
FMN1, 74
SPTLC2, 74
EIF4A1, 74
NCKAP1, 74
ABLIM3, 74
ZNF644, 74
POLA1, 74
ABCC9, 74
MAP4K5, 74
RCL1, 74
ADAMTS12, 74
ATP2C1, 73
SNX24, 73
SLC39A9, 73
PPP2R1B, 73
BCKDHB, 73
TBL2, 73
NR1H4, 73
PCMTD2, 73
CHD9, 73
RREB1, 73
ARHGAP25, 73
HOOK3, 73
DYNC1H1, 73
DNAJC13, 73
KIF26B, 73
ALDH8A1, 73
LIFR, 73
RDH16, 73
IREB2, 73
FRMD4B, 73
KANK1, 73
ATP2B1, 73
SPARCL1, 73
ATXN3L, 73
YAF2, 72
SEC22B, 72
CCDC93, 72
ZNF277, 72
RANBP3L, 72
BPTF, 72
GTF2I, 72
EEPD1, 72
PPP2R5E, 72
NRP2, 72
FBXO34, 72
STXBP5, 71
NHLRC3, 71
SKAP1, 71
ACSS2, 71
SSFA2, 71
NFKB1, 71
DOCK7, 71
GPLD1, 71
INSR, 71
ARHGAP21, 71
ATP11B, 71
PTPRN2, 71
RAB8B, 71
AQR, 71
FRMD3, 71
FBLN1, 71
KIF1B, 71
DSE, 71
MAPK6, 71
ABR, 71
GALK2, 71
ZCCHC11, 71
CDK12, 70
DTNB, 70
ANO6, 70
SESTD1, 70
ASIC2, 70
ETFA, 70
SETD3, 70
AP1AR, 70
KMT2E, 70
CHD1L, 70
NSRP1, 70
UBE2D2, 70
ERGIC1, 70
MRPL33, 70
PPP1R12B, 70
ILKAP, 70
PML, 70
CDC42BPB, 70
HDAC4, 70
MGEA5, 70
TRAPPC8, 70
ARHGAP29, 69
MLLT3, 69
TBCK, 69
GNA14, 69
CASK, 69
KIAA1468, 69
KIAA1109, 69
MRPL1, 69
TAPT1, 69
EEFSEC, 69
NHSL1, 69
HSDL2, 69
CRAT, 69
GABRA3, 69
SF3B1, 69
NUP214, 68
FIG4, 68
SMOC1, 68
TRIM44, 68
DAO, 68
ZNF608, 68
ZZZ3, 68
DYNC1LI1, 68
PKP4, 68
EHMT1, 68
TARBP1, 68
DYRK1A, 68
CDC14A, 68
COMMD1, 68
PDIA5, 68
AGL, 68
FOXP2, 68
CGNL1, 68
DAAM1, 68
CXCL12, 68
BMPER, 68
SRSF11, 68
NUP98, 68
RPGR, 68
ACOX2, 68
ZNF280D, 68
FIP1L1, 67
NID1, 67
ZNF148, 67
MEIS2, 67
RCAN1, 67
MICU3, 67
TEK, 67
CYLD, 67
RIN2, 67
ARMC8, 67
CPXM2, 67
TMTC1, 67
UBE2K, 67
CHIC2, 67
STIM2, 67
LRRK2, 67
ESYT2, 67
RIF1, 66
STT3B, 66
MIER1, 66
MVB12B, 66
NFAT5, 66
SH3BGRL, 66
UBE2E1, 66
UGGT1, 66
NUDT3, 66
NEK7, 66
ANKFY1, 66
PPM1A, 66
TMEM123, 66
CSTF3, 66
NUBPL, 66
SLC12A6, 66
MRPS6, 66
TULP3, 66
PIP5K1A, 66
CPNE8, 66
FNIP2, 66
DMXL1, 66
BIVM-ERCC5, 66
CHD6, 66
HAL, 66
EHD1, 65
STX7, 65
PLEC, 65
PDIA4, 65
HTT, 65
NPEPPS, 65
bcl-xL, 65
PARN, 65
BTAF1, 65
ACADL, 65
MARCH8, 65
SLC40A1, 65
CBL, 65
FAH, 65
EXTL3, 65
BRD4, 65
SRGAP3, 65
PTBP2, 65
CCDC88A, 65
GOLIM4, 65
RAB10, 65
SNX14, 64
ZMYND11, 64
PHC3, 64
ITIH2, 64
HECTD1, 64
PBX3, 64
LCORL, 64
TRA2A, 64
SORL1, 64
NT5C2, 64
EHD3, 64
TTC17, 64
ARFIP1, 64
STXBP6, 64
PARG, 64
TASP1, 64
QSOX1, 64
C10orf76, 64
MICU2, 64
ARRDC3, 64
MCM9, 64
GRB10, 64
LRIG2, 64
PTPRG, 64
RNF13, 64
LSM14A, 64
NEO1, 64
RAD23B, 64
GSE1, 64
RUNX1T1, 63
RPS6KA2, 63
ZBTB20, 63
C12orf56, 63
TRIP11, 63
RTN4, 63
BBS9, 63
TET3, 63
MIB1, 63
GNA12, 63
UHRF2, 63
DENND5B, 63
PDCD4, 63
PBRM1, 63
RB1CC1, 63
SLC39A14, 63
SYNJ1, 63
CNOT6L, 63
PDCD6IP, 63
WDR25, 63
BBOX1, 63
ADAM12, 63
WSB1, 63
XRN2, 63
MAPK4, 63
CCNL1, 63
SCAF8, 62
ATP13A3, 62
UBR4, 62
SEC31A, 62
ZNF326, 62
NSD3, 62
KLF7, 62
LGMN, 62
RPS6KA5, 62
STIM1, 62
PDCD1LG2, 62
SLC38A6, 62
MTUS1, 62
SOS1, 62
NAV1, 62
KIAA1671, 62
DAB2IP, 62
UBXN4, 62
AKAP9, 62
ATP6V1H, 62
MTMR10, 62
SETD5, 62
RBM5, 62
IRAK2, 62
ECE1, 62
EPB41L5, 61
ERCC6L2, 61
PCNT, 61
EPG5, 61
TSC22D2, 61
UBTD2, 61
U2SURP, 61
KDM5A, 61
SUSD6, 61
UCK2, 61
FAM208A, 61
MDFIC, 61
CACUL1, 61
RIC1, 61
SVIL, 61
KANSL1L, 61
UPF1, 61
CDK8, 61
ATL2, 60
PCDH17, 60
EIF2AK2, 60
IDE, 60
ORC4, 60
SEC24D, 60
CHD7, 60
VIMP, 60
USP48, 60
EVL, 60
NT5DC1, 60
ARHGAP22, 60
GIT2, 60
TLE4, 60
DARS, 60
AQP9, 60
GLS, 60
FAM151B, 60
ITGAL, 60
NOTCH1, 60
STARD4, 60
PELI2, 59
FAM91A1, 59
COL4A5, 59
YTHDC1, 59
DNAJC3, 59
SLC25A37, 59
TGFBR2, 59
EGLN1, 59
CLK4, 59
ARL8B, 59
RMDN1, 59
OGT, 59
SEPT9, 59
TMEM161B, 59
ABHD12, 59
SMG7, 59
SRRM2, 59
MAP4K4, 59
UHRF1BP1L, 59
SLC9A8, 59
UIMC1, 59
GLCCI1, 59
SLC27A2, 59
SGK1, 59
FRYL, 59
GLDC, 59
NUP210, 59
SLC2A13, 58
RNF150, 58
DPY19L3, 58
PRIMA1, 58
SLC23A2, 58
PTPN11, 58
ATP6V0A1, 58
COTL1, 58
BCL6, 58
PNKD, 58
GAS2, 58
NR2C2, 58
CFLAR, 58
COG3, 58
PBLD, 58
METTL15, 58
TANGO6, 58
LMTK2, 58
PLA2G4A, 58
WLS, 58
RNF130, 58
ALMS1, 58
AGO3, 58
MRC1, 58
ZNF451, 58
MEMO1, 58
CUL4A, 58
PPP4R2, 58
CMIP, 58
METTL25, 58
SORT1, 58
TAF15, 57
MEF2C, 57
LUC7L, 57
PPP6R2, 57
GPAT4, 57
FGD6, 57
PIK3CB, 57
NAA25, 57
PPP1CC, 57
PPA1, 57
MLXIP, 57
HIKESHI, 57
CNOT4, 57
XPOT, 57
MOB2, 57
DGCR2, 57
PRKD3, 57
SMAD2, 57
TACC1, 57
ANK2, 57
CEP120, 57
GGNBP2, 57
RAPGEF4, 57
MDM2, 57
LPIN2, 56
OFD1, 56
XDH, 56
TRA2B, 56
ELF1, 56
ADGRE1, 56
C2CD3, 56
HGD, 56
ABL1, 56
C6orf106, 56
MTPN, 56
CA5A, 56
ATF7IP, 56
DOCK11, 56
AMDHD1, 56
ACVR2A, 56
ACIN1, 56
BORCS5, 56
RTN3, 56
TAF3, 56
