, 808
NUPR1, 1
ZMYM4, 1
TESPA1, 1
KIAA1324L, 1
CRAT, 1
BLVRB, 1
RAB27A, 1
VPS54, 1
CPQ, 1
RSL24D1, 1
PCMTD1, 1
ACOT9, 1
LCP1, 1
IFI6, 1
EPCAM, 1
MED27, 1
COL5A1, 1
TEK, 1
NGLY1, 1
GATAD2A, 1
ACSS2, 1
DHRS3, 1
LECT2, 1
SEMA3D, 1
IFNGR1, 1
MAVS, 1
NGFR, 1
FBXL20, 1
HBS1L, 1
HNF4A, 1
BACH1, 1
ILF3, 1
TRIM8, 1
RAD23A, 1
CDKL2, 1
CHMP2A, 1
ZNF362, 1
C3, 1
GMCL1, 1
CLNK, 1
PRELP, 1
MECP2, 1
CFAP97, 1
SCP2, 1
HADHA, 1
TTC36, 1
ZCCHC11, 1
SUN1, 1
RCAN3, 1
SERBP1, 1
BNIP2, 1
DNASE1L1, 1
ICAM2, 1
SLC38A4, 1
FEM1C, 1
HPD, 1
SEL1L, 1
TMEM220, 1
ABCB9, 1
MRRF, 1
DIABLO, 1
ARHGAP35, 1
SPARC, 1
ZFYVE9, 1
EIF4G1, 1
C4orf33, 1
TFPT, 1
LEAP2, 1
RHBDF2, 1
ANP32A, 1
PRRC1, 1
FBXL7, 1
ELF1, 1
HOGA1, 1
LATS1, 1
SYNCRIP, 1
TK2, 1
THBS1, 1
FARS2, 1
BTD, 1
ATP5F1, 1
GDI1, 1
TMCC1, 1
NF2, 1
CDKL4, 1
ARHGAP28, 1
CFDP1, 1
ERCC6, 1
HIPK1, 1
ADRA1A, 1
CSK, 1
CD28, 1
PARD3B, 1
NARS, 1
SLCO1B3, 1
PARP15, 1
KIF20B, 1
WDFY3, 1
CLEC11A, 1
ZKSCAN8, 1
SND1, 1
NDUFB2, 1
OSBPL9, 1
RIN2, 1
PTK2B, 1
NAPEPLD, 1
COL8A1, 1
HIF1AN, 1
SLC16A1, 1
ACVRL1, 1
NDUFB9, 1
DLGAP2, 1
DGAT1, 1
ARF6, 1
CYTB, 1
ST5, 1
ACSF2, 1
GRAMD1B, 1
ST3GAL6, 1
TESMIN, 1
TMEM51, 1
DCXR, 1
PIK3R1, 1
ASPM, 1
PC, 1
TTLL1, 1
CASK, 1
MDFI, 1
AHCTF1, 1
ALMS1, 1
U2AF2, 1
MROH1, 1
MLLT10, 1
RAB11B, 1
YIPF5, 1
SDF2, 1
RAB5A, 1
RABEP1, 1
IL15, 1
ELP4, 1
RWDD2B, 1
RBBP8, 1
STARD13, 1
HSF2, 1
DCUN1D1, 1
SMAD1, 1
MICAL3, 1
PHLDB3, 1
HTR2C, 1
HSPA5, 1
