, 2317269
MAP3K21, 318
ACER3, 318
NOTCH2, 317
KCNQ1, 316
HAGH, 316
SRSF5, 315
SEC14L1, 314
KIDINS220, 314
IRS2, 314
FMO1, 313
AAK1, 312
ARFGEF1, 311
ITGA1, 311
PCNT, 311
AMBRA1, 311
KHDRBS3, 311
TTC13, 310
OCIAD1, 310
STARD10, 309
LRPPRC, 309
ARID1A, 309
FCHO2, 308
FAT1, 308
GGACT, 308
WWOX, 308
GCKR, 307
NID1, 307
MINDY3, 306
EIF4G2, 306
FOSL2, 306
MPDZ, 305
NCK1, 305
APOH, 305
STK39, 305
NCOR2, 305
BMPER, 304
AGPS, 304
N4BP2, 304
FAH, 303
RREB1, 303
C10orf76, 303
SMIM14, 303
DAAM1, 303
SH3BP5, 302
MGST1, 302
EHMT1, 302
STAU2, 301
PRIM2, 301
USP48, 301
RSRC1, 301
TANK, 301
PUM2, 301
LRP1, 300
ULK2, 300
PTCRA, 299
RB1CC1, 299
LRRFIP2, 299
GLDC, 299
RIN2, 299
RNGTT, 298
DNAJC3, 298
HECW2, 297
FKBP15, 297
SHTN1, 297
SLC9A7, 297
CHM, 297
SIK2, 297
ZFHX3, 297
ABCB4, 296
KDM2A, 296
RAPGEF2, 296
ACVR2A, 296
TLK1, 295
NUMB, 294
YME1L1, 294
USO1, 294
MTR, 293
ZNF280D, 293
NUDT3, 292
TIA1, 292
PLCB1, 292
PGAP1, 291
ARID4B, 291
ABL1, 291
DOCK7, 291
PRKAR2A, 290
CESdD1, 289
PCK1, 289
TASP1, 289
SEPT7, 289
PLD5, 288
CCNT2, 288
SLC2A9, 288
INVS, 288
UBE2D2, 288
MED13, 287
MBP, 287
RSPO3, 287
NT5C2, 287
TRAPPC8, 286
EVA1A, 286
ZCCHC14, 286
KIAA2026, 286
AASS, 285
RNF216, 285
BCAR1, 285
DPP4, 284
PTBP2, 284
ZBTB20, 284
HMGCL, 284
ITCH, 284
CDC42BPA, 284
NCKAP1, 283
TANC1, 283
UBXN4, 283
KIAA0368, 283
TARBP1, 283
USP24, 282
KIF13B, 282
USP3, 282
FNDC3A, 282
MOCS2, 281
ATF6, 281
SRGAP2, 281
SF3B1, 281
EGLN1, 281
DCUN1D4, 280
HHIP, 280
STAG2, 280
ISCA1, 279
RHOBTB1, 279
UNC13B, 278
ZMYND8, 278
HERC4, 278
PSME4, 277
RGS7, 277
EPHX2, 276
ANKFY1, 276
SOX6, 276
RAD23B, 276
CHKA, 276
PHACTR4, 276
DTD1, 276
SLC10A7, 276
VIMP, 276
PLCE1, 276
MYO1D, 276
ITPK1, 276
MRC1, 276
PTPRE, 274
CYLD, 274
FOXJ3, 274
SPATS2L, 274
RANBP1, 274
ZCCHC24, 273
FBXO11, 273
MDN1, 273
NBEAL1, 273
ZNF277, 273
CRIM1, 272
GCH1, 272
ZCCHC2, 272
OTUD4, 272
ARHGAP17, 272
CUL3, 271
NMD3, 271
GPATCH8, 271
UIMC1, 271
ACOX1, 271
ACTN1, 271
ADAMTSL5, 271
P3H2, 271
C9, 271
MAP4K4, 270
EDEM1, 270
DHX36, 270
MAPK4, 270
SLC9A8, 269
ZNF516, 269
ELP4, 269
TSPAN9, 269
PGM1, 269
LIMK2, 269
RABEP1, 269
CAMK1D, 269
ADAM12, 268
HIKESHI, 268
CRCP, 268
TSC22D3, 268
PTPRB, 268
XYLB, 267
ARHGAP5, 267
GPR107, 267
ERO1B, 267
SERINC5, 267
STXBP6, 267
PPTC7, 266
THRB, 266
URI1, 266
RBM26, 266
NOD1, 266
THSD4, 265
SLC30A7, 265
KMT5B, 265
PCDHGC5, 264
SENP7, 264
FGFR2, 264
CXCL12, 264
SLC17A2, 264
TEX10, 264
TOM1L1, 263
WLS, 263
WWTR1, 263
CDS1, 263
ST5, 263
RGL1, 262
GTDC1, 262
NEK7, 262
FAM107B, 262
FOXK1, 262
ADAMTS13, 261
RAI14, 261
KLKB1, 261
DNAJC12, 261
HSD17B12, 261
LRRC28, 261
ACADVL, 261
ZZZ3, 261
SPEN, 261
DPH6, 260
MIB1, 260
MTHFD1, 260
SLC25A21, 260
BAIAP2L1, 260
SMAD2, 260
VAV3, 260
BCL2L11, 260
PARP8, 260
GATAD2A, 259
CPNE8, 259
SARDH, 259
UHRF1BP1L, 259
BCL2L13, 258
PDE8A, 258
LURAP1L, 258
SNX30, 258
SCN8A, 257
KSR1, 257
TAPT1, 257
UPF1, 257
INSIG2, 257
SH3PXD2A, 257
WSB1, 257
GRIA4, 257
EPC1, 256
HTT, 256
ATP10A, 256
ATG10, 256
PHF21A, 256
PROX1, 256
CHIC2, 256
CAPRIN1, 256
DNM2, 256
AGL, 256
PKP4, 256
UBL3, 255
XRN2, 255
INPP5F, 255
TYSND1, 254
ENPP1, 254
TMEM167A, 254
UBE2E3, 254
HIPK3, 254
UBE4B, 253
ARHGAP12, 253
TUBGCP3, 252
ZRANB1, 252
GATA4, 252
CTNNBL1, 251
POSTN, 251
ZC3HAV1, 251
EEA1, 251
CACUL1, 251
MAP3K3, 251
TMEM161B, 251
KITLG, 251
GPR182, 251
C6, 250
TOMM70, 250
ABCB7, 250
FRYL, 250
