, 2793301
SREK1, 70
GRIA4, 70
COMMD1, 70
KIAA0368, 70
SPAG9, 70
DGAT2, 70
ITPK1, 70
EPC1, 70
ABL1, 70
PLCH2, 70
GPATCH8, 70
MAD1L1, 70
NMD3, 69
CADM1, 69
APP, 69
OGT, 69
SERPINC1, 69
EEPD1, 69
ARHGAP21, 69
FAM120A, 69
KIF1B, 69
LDLRAD4, 69
RYBP, 69
ACER3, 69
LMO2, 69
USP25, 69
HIVEP1, 69
HMBOX1, 69
ROCK1, 69
CACNA1D, 69
ZEB2, 69
NUAK1, 69
DPH6, 69
ERGIC1, 69
HSD17B12, 69
TAPT1, 69
MAN1A2, 69
CAPZA2, 68
GPATCH2, 68
TAF15, 68
GIGYF2, 68
FAM208B, 68
RXRA, 68
RNF19A, 68
PEMT, 68
ACOX1, 68
ZNF280D, 68
DNAJC3, 68
ITIH2, 68
ANKH, 67
CEP120, 67
RAB1A, 67
SPPL3, 67
SIPA1L1, 67
USP31, 67
ITPR1, 67
RNF144B, 67
CUL4A, 67
PTK2, 67
CCSER2, 67
FIP1L1, 67
ATP11B, 67
C7, 67
MAP3K21, 67
AMDHD1, 67
ERICH6, 67
ARFIP1, 67
C6, 67
CMIP, 67
GLG1, 67
RBMS2, 67
NRF1, 67
MDM2, 66
PPP1R12B, 66
THADA, 66
XPR1, 66
ETNK1, 66
PROX1, 66
PPP2R5E, 66
SEC22B, 66
AMBRA1, 66
PIK3C3, 66
ACADVL, 66
MAPK4, 66
FBXO11, 66
KMT2E, 66
CCNT2, 66
ZC3H13, 66
ADAM18, 66
TTC3, 65
VEGFC, 65
EPHX1, 65
RBP4, 65
ACO2, 65
SPATS2L, 65
AHSG, 65
MDR1, 65
PDIA4, 65
MFSD2A, 65
RB1CC1, 65
KLHL2, 65
VPS53, 65
GPAT4, 64
ZFHX3, 64
RIN2, 64
SRRM2, 64
HBS1L, 64
MGA, 64
IL6R, 64
EXT2, 64
TRANK1, 64
RAD23B, 64
PTCRA, 64
SSH2, 64
ANKRD10, 64
GNA14, 64
CCDC50, 64
RBFOX2, 64
POU2F1, 64
MET, 64
KMT5B, 64
CDS1, 64
FLI1, 64
NIPBL, 64
NFATC3, 64
INVS, 64
ITCH, 64
PTPN12, 64
EPHA3, 63
SEC14L1, 63
MCM9, 63
ARHGEF10L, 63
ATG5, 63
CYP27A1, 63
NGEF, 63
GCKR, 63
BCAR3, 63
SPEN, 63
P3H2, 63
MCL1, 63
DAAM1, 63
OSGIN1, 63
PLXDC2, 63
ARHGEF7, 63
TRAPPC8, 63
COBL, 63
SAFB2, 63
HMGCS2, 63
SLC16A10, 62
PTPRN2, 62
PPP4R2, 62
ZFR, 62
BCAR1, 62
SPIRE1, 62
ETFA, 62
CPXM2, 62
PRODH2, 62
CHM, 62
UBE4B, 61
SLC17A2, 61
FBRSL1, 61
FGFR2, 61
KMO, 61
FAM13B, 61
ARMC2, 61
CESdD1, 61
UBE2G1, 61
RMDN1, 61
EXOSC2, 61
TLK2, 61
PBX3, 61
PRIM2, 61
NUP210, 61
MIB1, 61
SREBF2, 61
F11, 61
PDE8A, 61
EVA1A, 61
RABEP1, 61
USO1, 61
ATP2C1, 61
NCOA7, 61
SCFD1, 60
NEK7, 60
RPRD1A, 60
LECT2, 60
NLK, 60
ARHGAP5, 60
HOGA1, 60
NECAP1, 60
WDR37, 60
ATF6, 60
GPR107, 60
ARID5B, 60
ITSN2, 60
NSRP1, 60
ABI1, 60
TMEM2, 60
AGO3, 60
UHRF2, 60
COL22A1, 60
MIER1, 60
BRD4, 60
EGLN1, 59
KIAA1109, 59
TTPAL, 59
